txnAmt,status,payer_vpa,payee_vpa,ip_address,hour,date,transaction_type_encoded,transaction_frequency
10398,1,15,20,90.58,1,62,2,1
12887,1,94,10,62.193,11,60,0,2
1847,1,15,13,196.191,14,64,2,1
3409,0,87,20,52.34,13,67,2,1
3168,1,75,14,47.59,22,68,1,1
6406,1,96,20,67.82,11,69,0,1
8126,1,26,27,109.25,13,68,0,1
13115,0,57,33,35.64,3,65,0,2
3221,0,39,3,120.254,1,61,1,1
14550,1,67,19,240.13,8,60,1,2
17602,0,78,9,175.254,20,63,0,1
10279,1,10,11,17.116,7,62,2,1
5934,1,84,26,198.252,14,60,1,1
2352,0,52,12,93.145,22,69,1,1
13434,1,19,13,143.9,23,67,1,1
4229,1,3,30,212.6,23,69,1,3
6441,0,70,9,23.74,19,69,0,2
13606,1,13,30,151.181,16,64,2,1
10419,1,53,3,231.5,12,61,2,1
4335,1,50,18,215.32,0,67,1,2
5731,1,38,27,68.84,2,67,2,1
4122,0,14,17,219.193,8,68,2,1
12126,1,45,4,39.61,0,66,0,2
12263,1,50,11,115.178,11,69,1,1
13953,0,59,26,205.12,4,65,2,1
6270,1,40,26,67.97,8,66,0,1
11345,1,55,16,188.175,0,66,1,1
4063,1,66,16,220.65,5,63,0,1
7183,1,22,11,19.133,10,67,1,2
4457,0,82,2,76.46,23,60,1,1
11604,1,6,6,251.199,12,69,2,1
362,1,92,26,24.24,11,64,0,1
14834,1,32,1,203.31,7,66,1,2
6418,1,21,5,152.62,22,61,0,1
12520,0,9,10,13.121,9,66,0,2
12153,1,66,3,17.167,5,61,2,2
5587,0,87,19,238.4,10,68,0,1
7113,0,71,15,10.25,21,69,0,1
12860,0,16,29,52.111,18,61,1,2
12629,1,31,33,124.16,18,63,1,1
13301,1,70,30,19.124,4,60,0,2
7425,1,55,19,76.242,4,63,2,1
2229,1,89,7,125.168,9,68,0,1
3035,1,69,9,71.62,3,60,2,2
15968,0,25,11,249.85,13,61,0,3
12755,1,56,11,155.223,12,60,1,1
8826,1,88,12,247.204,8,63,2,1
12744,0,11,14,162.214,11,65,2,1
10893,1,85,5,191.228,9,60,1,2
17777,0,64,27,237.0,15,62,0,1
5377,0,23,13,89.66,5,65,2,1
454,1,61,19,171.2,2,62,2,1
8460,1,84,19,95.1,15,62,1,1
16361,0,61,8,163.208,13,61,0,1
13473,0,84,17,186.159,8,63,2,1
17630,0,12,18,12.45,13,64,2,1
14486,0,22,22,146.188,16,65,2,2
11886,1,75,18,9.227,23,69,0,2
10504,1,72,10,156.143,9,65,2,4
9420,1,33,22,26.32,18,67,0,1
10965,0,73,33,76.27,4,61,1,1
16518,0,89,3,245.15,22,64,2,1
11112,0,88,4,38.66,8,69,0,3
5890,1,100,7,67.172,8,68,2,1
1521,1,78,27,184.158,7,68,1,1
18672,0,6,10,172.105,0,62,0,1
2435,1,5,31,250.223,18,65,0,1
5495,0,85,11,117.28,6,65,0,1
6185,1,81,31,0.163,2,60,0,1
13104,1,65,6,219.123,19,65,0,1
623,1,33,24,11.99,21,60,2,1
1693,0,50,28,6.52,1,61,0,1
14111,1,76,29,229.111,2,68,0,3
12139,0,62,20,172.166,3,64,2,1
3069,1,15,16,61.65,6,66,0,1
5076,1,96,11,68.14,11,63,0,1
990,1,18,21,110.249,21,60,1,1
10042,1,60,3,168.241,3,67,2,1
6658,1,20,21,234.229,7,66,0,1
10646,1,8,2,4.57,7,63,0,1
12237,1,77,27,115.68,20,65,1,1
2573,1,22,21,11.14,5,69,2,1
14333,1,73,18,85.153,15,65,0,1
10831,0,68,15,108.85,7,60,1,1
3056,1,25,31,130.205,14,69,2,1
18578,0,70,32,199.17,16,67,1,1
10324,1,57,31,34.113,10,64,2,1
4284,1,21,28,22.218,6,68,1,2
4349,1,31,20,121.181,2,65,0,1
8449,1,63,9,84.41,21,60,0,2
3945,1,38,7,112.172,18,66,2,2
1083,1,3,23,171.194,15,61,2,1
6915,1,62,9,30.128,14,62,0,1
1112,1,15,26,219.148,16,67,1,1
10976,1,63,9,31.158,1,62,2,2
1831,1,30,26,178.134,7,61,0,1
15573,0,56,19,237.64,5,67,1,1
10284,1,35,1,0.251,1,66,0,2
2251,1,87,17,160.93,14,60,2,1
7931,1,74,30,231.111,20,69,1,1
13378,1,86,4,33.66,19,65,1,1
2012,1,90,19,208.15,11,68,0,1
11147,1,30,31,183.22,19,69,2,1
10029,1,82,24,119.216,17,64,1,1
11522,0,4,27,251.91,19,67,2,1
3649,0,88,1,201.162,11,68,2,1
13172,1,98,23,247.146,17,60,0,1
5022,0,1,11,91.174,22,69,2,1
8516,0,8,9,186.96,3,61,2,1
14419,0,87,9,183.15,1,66,1,1
4634,1,84,29,127.43,13,66,2,1
9420,1,63,31,102.76,7,65,1,1
8256,0,96,30,168.39,2,66,1,1
6987,1,52,26,29.101,3,67,0,2
416,1,19,26,203.186,2,61,1,1
14788,1,74,25,49.62,2,62,0,1
3960,1,55,17,162.174,8,64,1,2
5008,0,22,13,242.32,14,68,1,1
8956,1,86,21,173.203,7,60,1,1
4942,1,2,30,213.237,12,69,1,2
5006,0,1,27,186.57,23,64,2,1
14271,1,30,2,99.19,17,68,2,2
11971,1,62,10,61.129,19,65,1,1
1076,0,75,7,223.86,3,64,2,1
7059,1,56,23,73.184,2,65,0,2
8130,1,55,6,246.4,14,65,2,2
3118,1,2,23,249.124,22,65,2,1
2511,1,4,11,142.68,13,69,0,1
3309,1,76,1,64.143,2,61,1,1
7958,0,23,23,104.43,19,64,1,2
11709,1,68,19,127.185,11,68,0,1
4905,1,91,15,48.156,5,69,2,1
5778,1,25,1,145.15,8,64,1,1
8748,1,24,31,184.94,12,61,2,4
15193,0,51,7,112.191,10,69,1,1
1103,1,12,5,149.141,14,62,2,1
4675,1,21,21,140.97,3,66,2,1
13721,0,9,30,145.88,11,65,0,1
6005,1,38,6,229.201,1,66,0,1
10205,1,26,29,142.47,3,65,1,2
5311,0,36,16,57.65,20,64,1,1
14515,1,94,12,139.53,21,60,0,1
2834,1,37,21,33.168,17,65,1,1
1543,0,22,25,92.231,20,60,1,1
17472,0,34,29,208.67,3,63,1,1
11123,1,66,32,149.94,1,61,2,2
1140,1,62,30,73.163,11,60,1,2
14974,1,53,13,64.219,12,65,2,1
14484,1,66,24,115.112,2,61,1,1
12188,0,60,8,112.96,9,60,1,2
13479,1,87,23,209.71,18,61,0,1
6068,0,84,18,226.19,23,60,2,1
6204,1,74,22,183.5,6,63,1,3
10175,1,11,4,231.42,4,67,2,1
13512,1,26,6,134.112,10,62,0,2
16485,0,59,31,159.18,1,63,0,1
3641,1,90,33,58.31,20,67,1,1
12019,1,39,15,2.136,9,62,1,1
5399,1,76,9,169.52,21,62,1,1
5088,1,55,5,30.198,8,64,1,1
15247,0,57,5,88.58,10,66,1,1
15675,0,86,6,136.48,6,61,1,1
13916,1,100,28,210.45,15,69,1,1
4664,1,89,31,5.43,20,69,0,2
7061,1,52,12,72.115,13,63,0,1
18010,0,6,33,130.41,0,60,2,2
10508,1,41,6,153.13,2,68,2,1
14425,1,46,27,4.197,13,63,1,1
14784,1,55,25,218.93,3,67,1,1
5633,1,77,17,212.233,18,67,0,2
3030,1,46,17,134.19,15,65,1,1
932,1,66,30,174.73,6,68,1,1
6016,1,41,4,126.186,5,64,1,1
8121,1,98,11,32.184,10,65,1,1
5668,0,25,8,237.46,22,69,0,1
5213,1,97,16,179.75,21,63,2,1
12106,1,49,26,220.189,3,66,0,1
14431,1,30,9,228.49,2,67,2,1
4895,0,4,33,113.13,16,68,1,1
2575,1,74,6,181.227,3,65,0,1
9046,1,72,4,181.3,3,62,0,2
18701,0,26,15,85.223,6,67,2,2
13889,0,58,9,126.151,7,69,2,1
12334,1,46,4,155.128,7,61,1,1
19615,0,50,25,25.243,4,64,0,2
17238,0,52,15,74.19,19,66,2,1
5853,1,15,33,188.7,18,62,2,1
3020,1,75,24,201.199,2,66,0,2
13287,1,39,14,163.106,16,69,0,2
4095,1,24,21,15.22,6,69,1,1
10781,1,2,11,10.214,12,64,1,1
14410,1,21,28,234.143,9,64,0,1
2858,1,39,8,59.213,4,67,1,1
6915,0,48,6,172.13,4,60,1,1
8652,1,77,10,176.212,12,61,0,2
17316,0,15,15,228.165,2,67,0,1
1174,1,17,16,197.177,10,69,2,2
3998,1,25,29,123.117,18,64,2,1
1040,1,74,5,161.21,14,66,1,1
13669,0,42,20,177.222,15,64,2,1
18514,0,80,27,60.154,3,60,2,2
6384,1,31,28,247.77,12,66,2,1
9413,1,23,15,176.183,2,66,2,1
15178,0,80,5,78.215,19,66,0,1
1062,1,26,26,212.238,0,65,2,1
3707,1,66,1,160.159,12,61,1,1
12737,1,55,9,146.246,8,61,1,1
4612,0,11,19,188.8,10,62,0,1
7444,0,20,13,35.9,16,63,1,1
4094,1,29,7,180.116,6,63,0,1
13803,1,32,17,231.162,21,68,2,1
17175,0,16,27,106.104,21,63,2,1
9400,0,37,22,100.219,13,68,1,1
12986,1,66,7,252.145,22,63,2,2
10333,1,23,26,137.234,5,60,1,1
10752,1,16,5,230.167,21,68,2,1
11115,1,17,6,46.2,15,60,1,1
5594,1,38,23,11.188,5,63,1,2
5487,1,87,1,220.101,23,68,2,1
12432,0,16,32,52.176,12,65,2,2
8130,1,66,5,205.75,4,62,0,1
1876,1,44,30,186.176,10,61,1,1
8214,0,28,14,122.4,22,68,0,1
13638,1,61,32,71.17,4,60,0,1
10107,1,33,15,79.212,13,66,1,1
10404,1,37,25,98.119,19,60,0,1
14729,1,80,12,148.7,22,60,1,1
10721,1,50,14,14.179,11,66,0,2
12378,1,78,15,209.228,21,69,0,1
2426,1,48,4,41.252,14,68,1,2
2904,1,60,6,190.21,9,67,2,1
3518,1,4,12,26.47,10,61,0,2
7842,0,23,22,157.242,5,60,2,1
6333,0,59,33,98.195,1,66,0,1
2518,1,2,8,3.64,0,62,0,2
14317,0,50,32,56.224,19,65,0,1
19690,0,73,6,226.142,11,62,1,1
9219,0,24,4,71.28,10,60,0,1
4903,1,93,27,80.191,14,61,0,1
2642,1,16,33,213.207,4,67,1,1
8863,1,55,15,6.185,19,61,2,1
1228,1,50,13,226.16,9,66,0,1
4378,1,35,18,12.16,14,66,0,1
3850,0,47,15,206.144,8,65,2,1
9002,1,6,18,60.86,14,60,0,2
13932,1,43,11,225.151,14,65,0,1
2216,1,23,2,18.133,4,68,0,1
3096,1,93,18,80.171,13,66,0,2
793,1,45,33,223.225,7,60,1,1
1269,1,12,1,26.158,1,69,0,2
6223,1,96,14,193.18,16,65,1,1
503,1,2,9,83.79,4,68,0,1
6328,1,17,9,174.61,4,69,2,1
2173,1,82,17,37.245,5,67,1,1
4509,1,92,29,148.6,22,67,1,1
387,1,50,26,190.146,21,65,0,1
679,1,13,5,175.196,7,60,2,2
13884,1,27,33,131.238,5,67,0,1
10222,0,77,31,175.5,10,60,2,1
8011,1,3,5,175.164,18,67,0,1
8447,1,65,27,147.76,1,61,2,1
4973,0,29,27,137.204,19,66,1,1
5776,1,76,10,60.168,3,60,0,1
10896,1,65,16,118.13,1,60,2,1
1937,0,13,28,122.24,6,65,0,1
713,1,92,24,205.87,15,61,1,1
6522,1,73,2,83.195,3,65,2,1
11322,0,2,21,175.42,7,68,0,1
8275,1,74,27,120.251,18,69,2,2
11838,1,27,31,48.107,12,62,1,1
6275,1,23,16,108.154,9,65,1,1
2352,1,61,21,40.77,1,66,2,1
6746,1,99,21,62.43,4,60,2,2
5012,1,16,23,90.166,8,67,2,1
10658,1,100,23,152.86,4,61,0,2
7168,1,46,18,105.61,9,65,2,1
9831,0,13,8,235.113,16,67,2,1
3305,1,39,3,19.192,5,62,0,1
5984,1,71,24,173.44,17,60,0,1
3548,0,11,33,127.195,3,69,2,1
126,1,95,2,227.132,14,68,2,1
8333,1,97,6,202.106,11,60,2,4
6097,0,38,5,180.169,4,61,1,3
12603,0,79,9,119.234,3,66,0,1
8740,1,87,13,225.158,19,64,1,1
11133,1,26,13,111.61,7,64,2,2
19154,0,73,9,171.208,20,66,1,1
6628,0,72,21,118.123,4,69,1,1
7973,1,23,19,82.58,21,61,1,3
5571,0,100,8,222.99,0,65,0,2
19222,0,60,22,92.242,4,63,0,1
13131,1,52,7,33.192,4,65,2,1
5470,0,63,28,200.251,15,66,1,1
5210,0,7,30,218.35,21,68,0,2
9582,1,82,9,64.225,3,66,1,1
6,1,64,23,68.127,11,61,0,1
233,1,96,3,248.188,17,69,2,1
13298,0,40,25,60.176,2,61,0,2
4272,1,38,5,26.171,9,65,2,1
15958,0,94,7,173.152,7,62,0,1
12372,1,17,8,253.149,21,65,1,1
18461,0,49,19,137.129,9,69,2,1
861,1,73,2,55.251,4,68,1,1
15059,0,53,11,12.232,11,65,1,1
2078,1,99,7,212.1,12,60,1,1
4419,1,87,8,239.4,18,69,2,2
12885,1,41,12,176.178,6,61,0,1
4195,1,29,21,121.13,10,67,0,1
19597,0,41,28,6.191,19,67,2,2
12006,0,71,33,189.33,0,65,2,1
4943,1,13,20,169.178,21,61,0,1
16798,0,48,19,67.161,11,65,0,1
4638,1,57,21,191.208,9,67,1,1
14199,0,35,7,70.92,0,66,1,1
7148,1,54,2,130.146,23,66,0,1
7985,1,25,30,18.1,5,69,1,1
10316,1,4,13,196.203,12,63,2,1
12247,0,94,17,109.49,11,65,0,1
13393,1,29,20,102.199,19,69,1,2
6907,1,97,32,252.229,7,60,1,1
10546,0,13,3,196.124,6,63,1,1
2514,1,83,14,74.53,12,62,1,1
9531,1,86,32,78.76,2,61,1,1
10029,0,38,14,9.96,2,68,1,1
13453,1,72,16,213.13,12,69,1,1
3622,1,52,21,169.145,10,66,1,1
3488,1,90,24,4.163,21,66,2,1
655,1,17,2,41.25,19,66,0,1
10944,1,91,16,41.177,0,63,0,1
5055,1,100,8,200.23,15,64,0,1
11002,1,25,11,248.2,16,61,0,3
1166,1,64,18,197.18,23,63,2,1
6742,0,92,13,67.25,13,65,0,1
10350,1,95,9,36.9,8,68,2,1
14507,1,31,27,193.115,10,68,2,1
6863,1,21,30,146.254,14,66,2,1
1977,1,42,2,240.8,7,67,1,1
8372,1,85,24,160.151,1,65,2,1
9282,1,71,30,46.4,3,60,2,2
16819,0,10,17,32.124,2,60,1,1
6747,1,78,5,234.21,17,62,1,1
13457,1,65,6,154.26,5,62,1,1
3863,1,72,8,203.139,0,61,0,1
1923,1,1,29,94.141,10,64,2,1
276,1,16,16,145.233,6,68,2,1
8952,1,33,27,82.178,8,68,0,1
10953,1,27,4,139.8,3,65,2,1
8927,1,47,17,117.13,0,68,2,2
3556,1,71,18,181.37,8,60,0,1
10780,1,33,18,102.55,8,67,2,2
10972,1,35,25,240.121,4,65,2,1
8246,1,22,23,182.25,19,62,2,1
721,1,28,6,180.178,18,62,0,1
10443,1,63,5,34.211,20,64,2,1
10258,1,57,28,70.97,2,68,0,2
10565,1,69,28,61.114,2,63,1,1
4869,1,26,17,86.231,11,65,1,2
6443,1,81,32,49.173,7,62,1,3
3048,0,7,2,80.84,10,63,1,1
930,1,59,15,221.129,21,67,0,1
4979,1,85,13,128.7,12,67,2,1
4506,1,36,29,83.243,17,62,1,1
6232,1,4,16,23.241,12,60,0,1
11106,0,32,14,171.209,5,60,0,1
6505,1,57,14,198.86,13,64,1,2
13317,1,2,23,112.97,12,68,1,2
12175,0,66,19,215.21,0,60,1,1
9242,1,48,24,34.249,10,68,1,1
4028,1,32,22,204.68,10,60,0,1
15612,0,64,26,77.233,8,69,0,1
14547,1,63,29,87.206,16,60,2,1
9111,1,18,8,29.27,16,63,2,1
11026,0,90,20,184.177,11,61,2,1
1699,1,42,1,46.113,2,63,2,2
2812,1,90,4,50.2,20,61,0,2
3518,1,88,18,200.196,15,64,0,2
7907,0,53,18,144.98,21,67,2,1
9880,0,15,24,160.79,22,62,2,1
225,1,10,32,93.235,19,61,1,1
4739,0,86,24,15.72,19,68,2,2
153,1,14,24,171.242,11,65,1,1
17839,0,35,32,55.254,12,60,2,1
14230,0,37,7,174.199,8,66,1,2
1810,0,37,20,174.101,17,68,0,1
14796,1,68,22,1.236,11,68,2,1
5217,1,93,20,151.249,2,62,1,1
1329,0,47,25,43.186,7,67,1,1
11057,1,23,11,215.98,17,68,1,2
15822,0,82,2,55.85,22,61,2,2
9171,1,26,15,107.126,4,64,0,1
18562,0,55,22,146.154,20,66,0,2
3493,1,39,20,12.74,1,60,0,1
17970,0,36,3,246.105,22,61,0,1
19464,0,1,12,143.15,16,68,2,1
4149,0,42,14,239.37,21,63,2,2
12866,0,78,4,105.2,20,67,1,1
12153,1,62,31,14.24,16,66,2,1
1543,1,27,4,80.153,23,66,0,2
19795,0,8,23,211.33,12,60,2,3
7848,0,2,32,217.168,20,68,1,3
8577,1,96,18,148.15,13,62,2,2
3035,1,16,23,163.232,18,61,0,1
1473,1,26,11,141.144,22,62,0,1
12031,1,30,25,60.62,10,61,2,1
9563,1,63,18,41.18,13,60,1,1
5055,1,22,31,254.196,11,61,1,2
5560,0,57,1,239.3,14,64,2,2
19935,0,47,2,149.102,16,68,2,1
8149,1,70,4,227.232,3,66,1,1
6534,1,18,19,3.207,6,61,0,1
1509,1,20,25,108.141,1,61,2,2
6389,1,95,20,148.42,21,65,1,1
1138,0,72,4,50.112,13,62,2,2
17610,0,20,23,7.144,7,60,0,1
2883,1,3,13,162.195,13,68,0,1
11210,1,91,5,148.27,10,60,2,2
14522,0,72,24,124.159,1,65,1,2
234,1,86,8,6.164,13,67,0,1
13702,1,97,19,236.31,11,66,2,2
11024,1,85,16,4.186,6,63,2,1
8957,1,68,29,7.58,3,67,1,1
7139,1,70,12,57.244,0,63,0,1
8455,1,88,12,72.246,12,60,2,2
14346,1,65,28,179.7,17,63,2,1
14319,1,80,7,228.1,10,64,0,1
14862,1,50,16,217.204,20,65,0,1
6943,0,13,29,206.124,11,66,0,2
321,1,86,3,81.159,17,62,0,1
8151,0,16,23,228.24,3,65,2,2
12917,1,90,7,69.225,8,67,2,1
687,1,84,26,196.1,10,66,2,2
2948,1,4,2,159.135,23,60,2,1
7246,1,52,27,186.7,23,69,0,1
8618,1,16,27,110.17,14,67,2,1
18176,0,2,4,105.239,3,61,1,1
3956,1,1,11,138.2,9,68,0,1
6152,1,1,21,228.189,14,65,2,1
3265,0,100,33,105.12,17,69,0,1
6418,1,84,14,18.162,21,62,1,1
12904,0,42,27,174.7,23,64,1,2
7602,1,76,3,48.15,11,63,2,1
9935,1,85,25,28.88,1,65,2,1
2852,0,66,3,232.105,13,68,1,2
14283,0,56,33,231.82,4,69,1,1
1280,1,17,23,207.6,23,65,0,1
13082,0,79,4,68.75,7,64,0,2
11776,1,5,8,78.15,3,68,2,1
3574,1,5,9,234.8,14,60,2,2
12043,1,24,4,157.124,14,65,2,1
17023,0,86,23,12.42,9,60,2,2
4447,0,33,18,41.228,7,65,0,1
13334,1,46,21,76.91,0,64,1,1
13018,1,83,21,169.254,7,64,1,1
2647,1,22,27,93.179,14,62,0,1
10085,1,73,17,203.192,12,62,0,1
5272,1,9,6,98.106,12,60,0,2
240,1,44,20,123.18,1,68,0,3
9236,1,51,15,10.24,20,62,0,1
18568,0,52,3,227.33,0,68,2,1
7672,1,34,9,236.241,20,60,0,2
7431,1,59,24,74.96,6,63,1,1
5913,0,82,2,197.76,16,67,1,1
2377,0,59,7,190.9,3,69,1,1
13302,1,99,23,128.251,8,68,2,1
2962,1,30,5,164.172,19,62,2,1
8888,1,100,19,152.103,10,67,2,2
15810,0,41,1,241.94,8,69,0,1
16271,0,45,12,165.55,19,62,1,1
1989,1,47,21,43.143,1,62,0,1
1280,0,88,17,148.165,12,62,2,1
7815,0,97,6,50.88,15,66,2,2
19054,0,71,31,248.137,23,69,1,4
3563,1,69,3,216.34,8,66,0,1
1111,0,52,25,33.49,5,69,2,1
1213,1,71,6,98.101,7,68,0,2
10223,0,5,15,217.254,8,61,1,1
2842,1,62,7,119.131,15,64,1,1
13095,1,10,10,119.85,17,61,1,1
15033,0,51,1,47.91,14,67,0,1
12351,1,30,25,158.111,2,66,0,1
14302,1,7,25,150.186,1,68,0,2
4072,0,55,30,59.222,10,63,0,1
4229,1,56,22,194.251,11,68,0,1
4851,1,3,30,224.202,20,69,2,3
1802,1,63,7,128.182,15,67,1,1
11538,1,56,1,241.54,18,64,1,2
8776,1,6,22,147.188,15,69,0,1
12118,1,55,20,34.18,9,62,1,2
13430,1,15,13,115.183,17,60,1,1
1353,0,44,10,15.185,6,64,1,1
7600,1,44,9,172.9,21,60,2,1
1828,1,37,12,245.4,19,64,1,1
10628,0,41,17,176.24,21,67,2,2
687,1,10,29,154.6,17,61,2,1
1129,1,100,4,202.101,3,64,0,1
13637,1,54,30,215.206,15,63,0,2
16805,0,79,33,37.48,21,68,2,2
824,1,8,16,249.248,14,60,2,1
421,1,70,30,201.119,15,60,0,2
15134,0,35,2,239.132,15,66,1,1
14610,1,18,24,142.58,21,62,2,2
1594,1,66,22,184.134,23,69,1,1
10934,1,100,5,153.254,3,69,1,2
8470,1,95,12,21.2,10,64,1,1
6873,1,44,7,213.157,23,68,1,1
4051,0,70,16,4.232,23,66,2,2
3212,1,85,30,97.185,20,62,2,1
6714,1,92,26,114.203,15,67,1,1
5265,1,33,12,65.2,5,61,0,2
6472,0,39,28,27.137,23,69,2,2
8986,1,53,4,89.237,22,69,0,2
8064,1,70,19,126.64,2,65,0,1
5257,1,71,26,29.185,16,62,2,1
4373,1,36,23,183.166,2,66,1,1
3569,0,2,2,153.113,23,61,2,1
11262,0,59,7,1.71,18,64,2,3
9243,1,27,18,56.142,16,69,2,2
13242,1,55,24,133.49,11,66,1,1
3911,1,71,20,238.208,20,67,2,2
13381,0,21,8,216.197,20,63,1,1
17026,0,34,4,134.64,12,66,0,1
7309,1,69,19,211.223,0,60,2,1
14528,1,29,8,85.224,1,63,1,1
15403,0,37,31,242.17,10,64,1,1
17979,0,12,19,129.202,4,66,0,1
8067,0,78,18,12.91,1,65,2,1
1513,1,58,22,84.152,22,69,0,1
11092,1,94,25,197.206,8,68,2,1
12355,1,70,16,54.31,18,65,1,1
9691,1,51,1,87.119,8,64,1,1
10047,0,62,23,195.14,12,66,1,1
2534,1,15,32,56.168,18,62,2,1
19835,0,96,16,30.177,15,60,2,1
9708,1,24,25,213.61,21,65,0,1
14276,1,61,6,8.149,19,68,0,1
7953,1,55,18,2.125,15,67,2,1
8991,1,43,29,245.1,20,69,2,1
5608,1,36,28,159.85,7,60,1,1
12832,1,46,17,127.23,6,64,2,2
9531,1,39,4,147.74,9,61,0,1
11638,1,45,4,235.233,1,68,1,1
1871,1,27,28,58.65,17,64,2,2
14607,1,49,33,106.145,0,66,2,1
10806,1,71,1,4.248,7,60,0,1
3270,0,65,32,233.23,20,63,2,1
8102,1,60,9,169.204,11,61,0,1
10547,1,74,8,132.84,11,67,2,1
2614,0,74,5,217.45,5,68,0,2
10505,1,78,32,73.21,8,63,1,1
11383,1,13,30,36.249,13,62,0,1
14782,1,94,13,130.204,8,63,2,2
5340,0,19,6,119.41,17,68,1,1
11897,1,72,1,179.69,16,61,1,1
666,1,31,1,2.63,17,68,0,1
11808,1,30,22,33.91,18,62,1,1
14140,1,5,1,178.97,6,65,1,2
11116,0,13,22,141.217,9,69,0,1
17070,0,92,17,100.71,11,68,1,1
19428,0,36,27,32.254,13,64,1,1
6442,0,94,12,164.57,17,66,2,2
2167,1,19,20,24.164,20,61,2,3
11150,0,70,26,191.237,3,69,0,2
12133,0,81,13,209.252,4,62,1,1
1962,1,30,32,241.215,14,64,1,1
14908,1,37,2,120.214,6,63,2,2
6120,1,10,3,21.216,10,65,0,1
5285,1,72,10,183.229,16,65,0,4
12162,1,29,7,95.203,20,60,1,1
13384,1,10,33,76.5,6,60,2,1
14014,1,59,28,58.196,3,64,1,1
4216,0,40,29,34.218,5,69,2,1
18471,0,12,23,63.77,18,69,0,1
1225,1,93,23,126.29,1,62,0,2
3027,0,67,10,29.224,4,61,1,1
13623,0,97,30,55.219,20,66,1,1
2033,1,39,10,238.157,9,66,2,1
5901,1,31,21,121.125,12,62,0,1
3495,1,69,17,249.59,0,60,2,1
14235,1,70,1,23.56,6,65,2,1
11088,1,16,29,21.185,23,65,0,1
2582,0,49,8,207.55,9,61,1,1
8103,1,36,8,81.76,23,60,1,1
11357,1,71,11,28.241,19,61,1,2
18141,0,93,14,3.44,11,67,1,2
7637,1,87,26,59.168,17,66,0,1
5132,1,89,23,214.113,5,65,1,1
3125,0,18,10,242.5,9,65,2,1
5241,1,1,23,166.54,1,65,2,1
11666,0,79,1,144.117,0,61,2,1
13130,1,51,11,1.95,23,67,2,1
8445,0,71,33,242.232,18,62,1,2
11463,1,64,7,40.143,5,66,0,1
10479,1,26,19,100.79,10,66,1,2
10551,1,45,33,181.1,9,68,0,1
2970,1,42,1,219.19,12,68,0,2
11302,1,62,3,208.246,13,60,1,1
4608,1,87,11,78.155,5,68,0,2
9679,1,61,33,125.41,15,63,2,1
8755,1,79,6,135.48,5,62,0,1
10993,1,6,10,7.158,4,61,1,2
60,1,54,18,160.175,4,68,0,2
2623,1,41,6,213.245,7,61,2,1
10447,1,8,22,96.125,19,66,0,2
6623,0,58,14,97.16,15,65,2,2
2219,1,73,31,135.209,13,69,0,3
8438,1,84,8,112.129,22,61,0,1
3346,1,37,10,72.182,4,67,1,1
4231,1,27,28,146.59,3,64,0,2
10235,0,4,19,246.17,16,69,2,1
11072,1,11,24,33.115,23,68,0,1
12277,1,57,25,182.201,20,64,1,1
2818,0,34,27,18.166,6,64,2,1
6775,0,39,4,196.216,18,60,0,1
4482,1,83,13,69.247,23,60,1,1
4061,1,54,32,134.128,6,63,1,3
3589,0,9,32,0.196,17,61,1,3
9986,1,96,22,35.122,6,69,2,1
13622,1,58,30,246.205,14,62,2,1
1411,0,59,19,100.179,12,63,0,1
2236,0,61,21,118.187,9,60,0,1
13369,1,85,25,44.58,6,67,1,1
9593,1,43,19,131.22,23,66,2,1
10292,0,92,23,110.77,18,60,2,1
7773,1,55,1,233.83,15,60,2,1
19104,0,14,6,193.69,23,66,2,2
19491,0,46,4,143.238,10,64,0,1
3395,1,58,7,12.7,13,64,1,1
3336,1,50,15,26.198,6,69,2,2
15049,0,41,28,186.252,20,67,0,2
7094,1,47,5,41.131,9,69,1,2
12391,1,9,27,85.35,8,63,1,1
16783,0,17,14,115.254,2,61,1,1
12165,1,41,16,90.245,21,67,2,1
6584,1,51,4,192.222,18,63,1,1
75,1,11,18,175.163,15,68,2,2
6057,1,16,18,169.119,20,63,0,1
132,1,72,6,118.214,19,64,0,2
4512,1,51,16,32.3,13,68,0,1
10450,1,30,2,62.77,6,68,2,2
11116,1,78,14,93.158,0,63,1,1
138,1,72,6,52.96,11,60,1,1
14401,1,11,6,7.14,21,67,2,1
10134,1,35,27,125.208,11,63,0,1
6835,1,89,27,181.49,21,60,1,1
13696,0,12,31,14.5,21,69,0,1
11789,0,55,27,224.249,10,61,1,1
6538,1,15,6,150.225,7,61,2,1
13865,1,39,24,239.12,15,61,1,2
390,1,61,17,115.28,11,65,0,1
16081,0,23,5,227.93,1,61,2,2
18438,0,92,32,186.6,1,63,0,1
14252,0,93,8,10.26,11,62,0,1
6021,1,64,19,57.247,6,66,2,1
14790,1,31,20,71.159,7,60,1,1
7904,1,35,7,19.59,0,65,1,1
4491,1,84,10,87.151,5,69,0,1
9408,1,63,25,156.249,12,60,2,1
394,1,36,10,81.212,21,63,1,2
6739,1,14,29,134.8,10,65,1,2
1189,1,57,30,60.152,11,67,1,1
8586,1,49,3,190.1,4,66,0,1
4894,1,86,11,126.84,19,69,2,2
7209,1,88,1,90.108,9,61,0,1
7098,1,18,14,88.22,19,62,1,1
8605,1,5,3,21.78,22,64,0,2
482,1,44,17,47.77,2,62,2,2
